loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,emp_length,home_2ership,annual_inc,verification_status,purpose,title,dti,delinq_2yrs,inq_last_6mths,open_acc,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,last_pymnt_amnt,collections_12_mths_ex_med,application_type,verification_status_joint,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,disbursement_method,target
10000,10000,10000,0,0.1356,339.65,2,10,1,67000,0,0,0,39.94,0,0,13,10806,0.422,30,1,9312.34,9312.34,1000.12,1000.12,687.66,312.46,0,339.65,0,0,-1,0,55098,0,4,2,3,9,44292,65,0,1,3167,59,25600,1,0,0,4,4238,13794,43.9,184,265,24,9,0,24,17,0,7,7,8,15,11,9,19,7,13,0,0,2,96.7,12.5,93875,55098,24600,68275,1,0
28000,28000,28000,0,0.0702,864.82,0,10,1,180000,1,1,1,18.19,0,0,17,6511,0.104,29,1,26593.86,26593.86,1713.26,1713.26,1406.14,307.12,0,864.82,0,0,-1,0,106947,1,3,1,3,7,100436,82,1,5,2524,42,62700,3,0,0,8,6684,34448,13.4,73,187,2,2,0,2,13,1,5,7,7,9,8,14,21,7,17,0,0,2,96.6,0,181880,106947,39800,119180,1,0
7500,7500,7500,0,0.1298,252.64,1,2,1,85000,1,4,4,19.13,0,0,28,19271,0.614,60,1,7155.11,7155.11,497.17,497.17,344.89,152.28,0,252.64,0,0,-1,0,93190,2,12,0,1,20,73919,98,3,4,3324,87,31400,0,0,0,5,3328,1080,90.7,170,169,1,1,0,1,16,0,8,16,8,11,38,16,22,16,28,0,0,3,100,75,106825,93190,11600,75425,1,0
24000,24000,24000,1,0.1033,513.84,1,5,1,100000,0,1,1,7.3,0,0,15,7573,0.071,17,0,23070.32,23070.32,1507.09,1507.09,929.68,577.41,0,513.84,0,0,-1,0,26360,1,1,0,1,24,18787,69,2,5,6073,20,106600,0,0,0,7,1757,95427,7.4,24,69,4,4,0,4,20,0,7,7,11,11,1,13,14,7,15,0,0,3,100,0,134983,26360,103000,27100,1,0
10000,10000,10000,1,0.1691,248.05,2,1,1,75000,1,0,0,3.98,0,0,4,8029,0.412,4,0,0,0,10339.55926,10339.56,10000,339.56,0,10115,0,0,-1,0,8029,0,0,0,0,,0,,0,1,3998,41,19500,0,0,0,1,2007,9471,45.9,,78,14,14,0,34,,0,3,3,3,3,0,4,4,3,4,0,0,0,100,66.7,19500,8029,17500,0,1,0
5000,5000,5000,0,0.0646,153.16,0,10,1,32500,1,0,0,8.01,0,0,3,4573,0.242,3,1,4746.82,4746.82,309.92,309.92,253.18,56.74,0,153.16,0,0,-1,0,4573,0,0,0,0,,0,,0,1,3450,24,18900,0,0,0,1,1524,8460,32.3,,63,19,19,0,54,17,0,2,3,2,2,0,3,3,3,3,0,0,0,100,0,18900,4573,12500,0,0,0
7500,7500,7500,0,0.1502,260.07,2,10,1,55000,0,4,4,4.49,0,0,6,2735,0.21,11,1,7165.53,7165.53,510.75,510.75,334.47,176.28,0,260.07,0,0,-1,0,5696,0,1,0,1,15,2961,71,2,3,2319,33,13000,1,0,0,4,949,7765,26,15,117,11,11,0,11,15,0,2,2,3,7,1,4,9,2,6,0,0,2,90.9,33.3,17200,5696,10500,4200,1,0
8400,8400,8400,0,0.0881,266.38,0,1,1,80000,1,1,1,14.06,0,0,6,5804,0.829,21,1,7989.08,7989.08,526.59,526.59,410.92,115.67,0,266.38,0,0,-1,0,59253,1,4,1,2,2,53449,97,0,0,5804,86,7000,0,0,0,2,9876,1196,82.9,92,66,29,2,0,66,,0,1,1,1,2,18,1,2,1,6,0,0,1,100,100,68681,59253,7000,54990,1,0
6400,6400,6400,0,0.1072,208.69,1,5,0,108500,0,5,5,17.04,0,2,10,3712,0.188,47,1,5882.03,5882.03,649.31,649.31,517.97,131.34,0,208.69,0,0,-1,83,43113,3,4,4,7,5,39401,65,3,6,1496,54,19700,13,17,5,13,4311,15988,18.8,146,233,6,5,2,6,5,0,6,6,6,15,26,6,19,6,10,0,0,7,100,0,80292,43113,19700,60592,1,0
5500,5500,5500,0,0.0881,174.42,0,10,1,87600,1,10,10,16.01,0,0,25,8397,0.148,30,1,5094.91,5094.91,507.11,507.11,405.09,102.02,0,174.42,0,0,-1,0,33693,4,2,0,2,17,25296,81,6,14,1492,38,56900,2,0,1,16,1348,18994,17.4,22,162,3,3,0,3,9,0,8,13,11,15,2,23,28,13,25,0,0,6,100,0,88265,33693,23000,31365,1,0
10000,10000,9975,0,0.0702,308.87,0,3,0,90000,1,0,0,25.31,0,0,17,76053,0.294,31,0,9244.49,9221.38,916.86,914.57,755.51,161.35,0,308.87,0,0,-1,0,350651,0,4,1,1,12,23718,50,0,1,18153,36,159600,4,2,4,2,20627,66735,32.6,127,157,21,12,4,21,12,0,4,6,6,13,5,11,22,6,17,0,0,1,100,33.3,537782,99771,99000,47179,1,0
2000,2000,1975,0,0.0819,62.85,0,2,1,52000,1,0,0,5.01,1,0,6,1480,0.068,19,0,475.67,469.73,1548.27,1528.92,1524.33,23.94,0,62.85,0,0,-1,0,2702,0,1,0,0,26,1222,24,1,2,1380,10,21700,0,0,0,2,450,13720,9.7,162,220,7,7,0,121,,0,2,2,3,6,9,5,10,2,6,0,0,1,78.9,0,26700,2702,15200,5000,1,0
6500,6500,6500,0,0.1356,220.77,2,2,0,86000,1,0,0,16.68,2,0,8,17754,0.92,15,1,6203.92,6203.92,434.2,434.2,296.08,138.12,0,220.77,0,0,-1,0,133753,0,2,0,0,28,5395,26,0,0,6083,57,19300,0,2,0,0,16719,1546,92,140,206,50,28,2,50,,0,4,4,4,8,5,4,8,4,8,0,0,0,86.7,100,170150,23149,19300,21000,1,0
6000,6000,6000,0,0.2089,225.72,3,10,1,50000,1,0,0,4.5,0,1,6,1409,0.261,14,0,5629.82,5629.82,625.64,625.64,370.18,255.46,0,225.72,0,0,-1,0,1959,2,1,1,1,10,45,13,3,3,35,31,5400,1,0,2,4,327,3865,0.9,104,186,4,4,0,4,5,5,1,2,3,4,2,4,11,2,6,0,0,4,61.5,0,6245,1959,3900,340,1,0
6000,6000,5725,0,0.1298,202.11,1,0,1,40800,1,0,0,5.06,0,0,6,5672,0.253,8,0,5583.9,5327.97,595.51,568.22,416.1,179.41,0,202.11,0,0,-1,0,5672,2,0,0,0,,0,,3,3,2296,25,22400,0,0,0,3,945,15928,26.3,,80,5,5,0,5,,0,5,5,5,6,0,6,8,5,6,0,0,3,87.5,20,22400,5672,21600,0,1,0
23000,23000,22975,0,0.1447,791.35,2,10,1,63856,0,1,1,20.28,0,3,35,21809,0.377,38,0,21439.31,21416,2327.83,2325.3,1560.69,767.14,0,791.35,0,0,-1,0,42759,5,2,0,0,89,20950,110,7,9,3830,56,57800,1,0,5,9,1258,15414,49.1,98,100,0,0,0,0,0,0,10,19,14,14,2,33,36,19,35,0,0,7,100,50,76791,42759,30300,18991,1,0
28000,28000,27975,1,0.1033,599.48,1,10,1,57000,0,1,1,27.16,0,0,11,34497,0.448,21,0,26915.38,26891.34,1758.27,1756.7,1084.62,673.65,0,599.48,0,0,-1,0,52728,0,1,1,1,8,18231,91,0,0,10965,54,77000,0,3,0,1,5273,37542,45.4,87,316,27,8,0,27,,0,5,6,8,14,4,10,17,6,11,0,0,1,95.2,0,97000,52728,68700,20000,1,0
19000,19000,19000,1,0.118,420.73,1,10,1,56000,1,4,4,12.41,0,0,19,14980,0.429,28,0,18291.39,18291.39,1231.05,1231.05,708.61,522.44,0,420.73,0,0,-1,0,15254,0,1,0,0,32,274,23,2,6,4887,42,34900,0,0,0,6,847,11397,54.2,142,316,9,9,0,9,18,1,8,10,9,15,3,18,24,10,19,0,0,2,92.9,33.3,36100,15254,24900,1200,1,0
24000,24000,24000,0,0.0881,761.08,0,3,1,50000,1,0,0,10.63,0,0,8,2863,0.159,16,0,18816.14,18816.14,5504.54,5504.54,5183.86,320.68,0,3261.08,0,0,-1,0,10122,1,3,0,2,14,7093,43,1,1,2072,29,18000,1,3,0,3,1446,15137,15.9,123,153,1,1,0,1,13,0,3,3,3,4,10,4,5,3,8,0,0,1,87.5,0,34852,10122,18000,16686,1,0
3600,3600,3325,0,0.1131,118.39,1,1,1,66080,1,0,0,5.49,0,2,6,4273,0.093,8,0,3430.28,3168.24,237.91,219.74,169.72,68.19,0,118.39,0,0,-1,0,12364,1,1,1,2,1,8091,101,2,3,1841,23,46000,0,0,2,5,2061,41727,9.3,37,112,8,1,0,8,1,0,3,3,5,5,3,5,5,3,6,0,0,3,100,20,54000,12364,46000,8000,1,0
8000,8000,7750,0,0.1033,259.38,1,1,1,50000,0,0,0,26.74,0,0,8,6460,0.538,8,0,6911.23,6695.25,1240.84,1202.06,1088.77,152.07,0,259.38,0,0,-1,0,85959,0,6,1,1,7,79499,104,0,1,6425,97,12000,1,0,3,2,10745,5540,53.8,73,57,19,7,0,19,7,0,2,2,2,2,6,2,2,2,8,0,0,1,100,0,88295,85959,12000,76295,1,0
25000,25000,25000,1,0.118,553.59,1,10,0,65000,1,3,3,26.7,0,0,14,7050,0.19,21,0,24067.62,24067.62,1619.8,1619.8,932.38,687.42,0,553.59,0,1,1,0,104400,2,3,0,1,24,44567,41,3,6,4781,26,37200,0,2,0,7,7457,17942,27.4,85,97,2,2,1,2,13,0,4,5,8,8,4,10,16,5,14,0,0,3,100,0,181823,51617,24700,67223,1,0
15000,15000,15000,0,0.1298,505.27,1,0,0,90000,1,3,3,7.57,0,1,9,16267,0.71,13,0,14310.25,14310.25,994.32,994.32,689.75,304.57,0,505.27,0,0,-1,0,647909,1,0,0,0,53,0,,1,3,4720,71,22900,0,0,1,3,80989,2255,76.3,53,388,2,2,2,24,2,2,4,6,4,4,1,7,8,6,9,0,0,1,100,25,688900,16267,9500,0,1,0
12000,12000,12000,1,0.1691,297.66,2,2,1,48000,0,2,2,29.03,0,1,7,6203,0.229,14,1,11608.86,11608.86,864.8,864.8,391.14,473.66,0,297.66,0,0,-1,1030,37872,1,2,1,2,4,31669,95,0,0,1355,45,26100,2,6,1,2,5410,9618,15.9,113,54,30,4,0,30,4,0,2,5,2,3,8,5,6,5,7,0,0,1,100,0,75100,37872,12000,49000,1,0
12000,12000,12000,0,0.1614,422.72,2,0,0,60000,0,0,0,35,0,1,16,16375,0.685,27,1,11205.45,11205.45,1241.26,1241.26,794.55,446.71,0,422.72,0,1,0,0,391549,2,4,0,2,19,104906,70,3,4,2421,69,23900,0,0,2,7,24472,925,85.8,184,186,6,6,1,8,3,0,3,9,3,4,8,11,18,9,16,0,0,4,88.5,100,419144,121281,6500,123544,1,0
20000,20000,20000,1,0.1502,476.01,2,10,0,63000,1,0,0,28.4,0,1,13,7009,0.173,22,1,0,0,20010.85,20010.85,20000,10.85,0,20052.57,0,0,-1,0,221399,0,2,2,4,9,43606,88,0,3,4118,56,40500,0,5,2,7,17031,18320,26.7,150,175,14,9,1,24,1,0,4,6,4,5,8,10,13,6,13,0,0,2,100,25,285640,50615,25000,49840,1,0
35000,35000,35000,1,0.1033,749.35,1,8,2,140000,1,0,0,6.63,0,0,10,13297,0.13,23,1,33644.22,33644.22,2197.83,2197.83,1355.78,842.05,0,749.35,0,0,-1,0,535432,1,0,0,1,23,0,,0,1,7060,13,102400,1,0,2,6,53543,77824,11.5,88,170,13,5,5,39,5,0,4,5,5,8,3,8,14,5,10,0,0,1,100,0,669247,20054,87900,0,1,0
10000,10000,10000,0,0.1894,366.26,3,2,0,7500,0,0,0,342.24,0,0,11,14307,0.698,32,1,9364.8,9364.8,1072.47,1072.47,635.2,437.27,0,366.26,0,1,0,0,311779,0,4,1,3,8,79315,67,1,1,8676,69,20500,2,4,1,4,31178,2166,81.6,148,162,10,8,7,41,10,0,2,5,3,6,11,6,14,5,11,0,0,2,100,50,347489,93622,11800,99527,1,0
19000,19000,19000,1,0.0819,386.99,0,10,0,65000,1,0,0,14.55,0,0,9,10987,0.401,14,1,18222.77,18222.77,1139.36,1139.36,777.23,362.13,0,386.99,0,0,-1,0,25076,0,1,0,0,45,14089,55,0,1,5175,47,27400,0,0,0,1,2786,4223,68.7,117,255,18,18,1,33,20,0,2,4,3,4,3,8,10,4,9,0,0,0,91.7,0,52951,25076,13500,25551,0,0
11000,11000,11000,0,0.0646,336.94,0,8,1,49500,1,0,0,13.53,0,1,10,9745,0.554,11,1,10162.34,10162.34,1000.95,1000.95,837.66,163.29,0,336.94,0,0,-1,0,20024,1,1,0,0,45,10279,59,1,1,2379,57,17600,0,2,2,1,2503,1976,67.6,45,227,3,3,0,36,4,0,2,4,5,5,1,8,9,4,10,0,0,1,100,33.3,35170,20024,6100,17570,0,0
22000,22000,22000,0,0.1356,747.22,2,0,0,35000,0,1,1,34.16,0,0,9,45675,0.781,14,1,20487.17,20487.17,2200.23,2200.23,1512.83,687.4,0,747.22,0,1,-1,0,126709,0,0,0,0,,0,,0,1,18159,78,58500,0,0,0,1,14079,6651,87.1,,173,18,18,1,18,,1,5,6,6,8,0,8,13,6,9,0,0,0,92.3,83.3,154500,45675,51500,0,0,0
27000,27000,27000,0,0.0819,848.46,0,5,0,111000,1,1,1,27.45,0,0,17,36719,0.324,41,1,25667.09,25667.09,1684.64,1684.64,1332.91,351.73,0,848.46,0,0,-1,0,299826,1,3,1,2,9,29053,55,2,4,19252,40,113300,1,0,3,6,18739,58031,36.9,119,464,5,5,8,8,4,0,3,5,6,13,8,13,25,5,17,0,0,3,100,20,419162,65772,92000,53299,1,0
12000,12000,12000,1,0.2631,361.5,4,0,0,160000,1,4,4,10.51,4,1,14,6841,0.346,23,1,11698.28,11698.28,1040.65,1040.65,301.72,738.93,0,361.5,0,0,-1,0,201803,1,3,0,0,35,34029,31,1,1,1529,32,19800,0,3,1,1,14415,9290,29.1,112,85,4,4,1,29,1,0,5,9,6,6,9,10,13,9,14,0,1,1,82.6,50,255912,40870,13100,64282,1,0
34050,34050,34050,0,0.0881,1079.78,0,10,0,225000,0,0,0,13.31,0,0,8,26263,0.725,21,1,31542.29,31542.29,3197.68,3197.68,2507.71,689.97,0,1079.78,0,0,-1,0,520229,0,2,0,2,20,43928,55,0,0,9528,65,36200,1,8,2,4,65029,6781,76.4,161,264,153,7,2,153,8,0,3,4,3,3,14,5,5,4,8,0,0,1,100,33.3,559829,70191,28700,70529,1,0
15000,15000,15000,0,0.0881,475.68,0,0,2,200000,0,0,0,9.32,0,0,6,29641,0.436,8,1,13895.26,13895.26,1408.69,1408.69,1104.74,303.95,0,475.68,0,0,-1,0,47527,0,1,0,1,13,17886,72,0,0,20768,51,68000,1,1,0,1,7921,38359,43.6,13,348,52,13,0,52,13,0,2,2,5,5,1,5,7,2,6,0,0,0,100,20,93000,47527,68000,25000,1,0
8000,8000,8000,0,0.0646,245.05,0,2,2,45000,1,0,0,6.43,1,0,5,8155,0.792,5,1,7390.78,7390.78,727.97,727.97,609.22,118.75,0,245.05,0,0,-1,0,8155,0,0,0,0,,0,,0,1,4527,79,10300,0,0,0,1,1631,1395,81.4,,249,23,23,0,23,,0,3,4,3,3,0,5,5,4,5,0,0,0,80,33.3,10300,8155,7500,0,0,0
10000,10000,10000,0,0.0881,317.12,0,10,0,87500,1,0,0,23.14,0,0,10,33427,0.819,13,1,9263.51,9263.51,939.12,939.12,736.49,202.63,0,317.12,0,0,-1,0,42750,0,2,0,0,33,9323,31,1,2,9393,60,40800,0,0,0,2,4275,5067,84.4,45,256,11,11,0,13,,0,6,8,6,8,3,8,10,8,10,0,0,1,100,66.7,71116,42750,32500,30316,1,0
8000,8000,8000,0,0.0646,245.05,0,2,2,85000,1,0,0,4.96,0,0,10,4668,0.12,31,1,7390.78,7390.78,727.97,727.97,609.22,118.75,0,245.05,0,0,-1,0,7436,0,1,1,1,12,2768,27,0,1,4644,15,38900,0,0,1,2,744,32632,12.5,190,175,14,12,1,14,0,0,4,4,7,11,16,8,13,4,10,0,0,1,100,0,49006,7436,37300,10106,1,0
30000,30000,30000,0,0.0702,926.59,0,0,0,50000,0,3,3,3.82,0,0,4,2309,0.12,7,1,27733.52,27733.52,2750.52,2750.52,2266.48,484.04,0,926.59,0,1,0,0,391326,0,0,0,0,39,0,,1,1,1607,12,19200,0,1,4,1,97832,16891,12,39,180,8,8,2,8,5,0,3,3,3,4,1,3,4,3,4,0,0,1,100,0,429252,2309,19200,0,1,0
10000,10000,10000,1,0.2534,295.51,4,6,0,56000,1,0,0,27.18,0,2,10,34115,0.861,18,1,9741.59,9741.59,851.34,851.34,258.41,592.93,0,295.51,0,1,1,0,122565,2,2,0,1,16,53329,87,2,3,4560,86,39600,1,1,2,5,12257,145,98.3,152,147,2,2,1,2,1,0,3,6,3,3,9,7,8,6,10,0,0,2,88.2,100,138408,87444,8500,60928,1,0
9500,9500,9500,0,0.0881,301.26,0,0,0,51000,1,0,0,25.58,0,0,14,7492,0.409,21,1,8800.35,8800.35,892.16,892.16,699.65,192.51,0,301.26,0,0,-1,0,309493,1,8,1,2,1,117147,122,0,0,3332,109,18300,1,1,1,2,22107,7455,44.8,152,275,25,1,2,52,2,0,2,4,2,2,12,4,6,4,14,0,0,1,90.5,50,336770,124639,13500,96156,1,0
40000,40000,40000,0,0.0881,1268.46,0,0,0,60000,2,0,0,30.58,0,1,13,18784,0.369,24,1,37054.1,37054.1,3756.44,3756.44,2945.9,810.54,0,1268.46,0,1,2,0,490027,1,2,0,1,23,57153,88,2,4,6487,55,50900,3,0,4,5,37694,24677,38,95,82,5,5,2,11,0,0,6,7,7,8,8,10,14,7,13,0,0,2,100,0,554835,75937,39800,71415,1,0
12000,12000,12000,1,0.1072,259.24,1,2,2,200000,0,0,0,7.94,0,2,14,308,0.062,21,1,11539.79,11539.79,759.85,759.85,460.21,299.64,0,259.24,0,0,-1,0,64132,4,8,0,1,20,63824,67,5,5,105,64,5000,1,3,4,6,4581,2595,3.9,111,76,1,1,0,1,1,1,1,3,2,3,13,6,8,3,14,0,0,5,81,0,100757,64132,2700,95757,1,0
21500,21500,21500,1,0.118,476.09,1,1,0,70000,1,0,0,17.37,0,1,12,12227,0.3,25,1,20698.15,20698.15,1393.03,1393.03,801.85,591.18,0,476.09,0,0,-1,0,27174,1,3,0,2,16,14947,47,1,2,3208,38,40700,1,6,5,4,2265,21055,23.4,174,161,2,2,2,19,4,1,3,5,4,6,9,9,14,5,12,0,0,1,88,0,72428,27174,27500,31728,1,0
15000,15000,15000,0,0.1992,556.85,3,10,0,60000,0,0,0,35.76,0,0,10,14245,0.814,18,1,14061.03,14061.03,1629.05,1629.05,938.97,690.08,0,556.85,0,1,0,0,218054,0,4,2,3,8,57359,60,0,1,5759,67,17500,1,4,2,5,21805,0,102.3,76,36,16,8,3,16,9,0,2,4,2,2,10,5,5,4,10,0,0,2,100,100,243738,71604,8600,74936,1,0
15000,15000,15000,0,0.1691,534.12,2,1,0,75000,0,1,1,26.24,1,4,16,10404,0.339,64,1,14018.06,14018.06,1567.13,1567.13,981.94,585.19,0,534.12,0,0,-1,0,268096,6,4,4,10,2,74395,92,5,6,2358,76,30700,4,12,6,18,16756,15822,33.5,260,148,3,2,2,5,4,2,6,8,6,15,35,11,25,8,16,0,0,10,91.9,16.7,296044,84799,23800,81345,1,0
20000,20000,20000,0,0.0819,628.49,0,10,0,85000,1,0,0,18.13,0,1,16,22489,0.291,35,1,18513.93,18513.93,1862.72,1862.72,1486.07,376.65,0,628.49,0,0,-1,0,222671,2,2,2,2,5,38382,93,1,2,6138,51,77200,1,0,2,4,15905,49011,31.5,121,295,6,5,3,6,6,0,6,6,11,14,12,13,20,6,16,0,0,3,100,40,298191,60871,71500,41371,1,0
15000,15000,15000,0,0.1131,493.29,1,11,0,82000,1,0,0,21.64,1,2,14,28692,0.407,39,1,13934.27,13934.27,1456.31,1456.31,1065.73,390.58,0,493.29,0,0,-1,0,243702,1,2,3,3,5,43863,93,1,3,0,62,70500,0,13,3,7,18746,29100,0,166,307,10,5,4,10,1,1,0,3,6,10,10,11,25,3,14,0,0,4,92.3,0,307635,72555,29100,47135,0,0
37000,37000,37000,1,0.0819,753.6,0,5,0,66000,2,0,0,30.51,0,1,13,38007,0.468,26,1,35486.49,35486.49,2218.71,2218.71,1513.51,705.2,0,753.6,0,0,-1,0,160430,1,3,0,0,49,19705,33,1,1,16581,41,81200,0,1,1,1,12341,37596,49.9,211,194,2,2,3,26,2,0,5,7,6,8,8,9,15,7,13,0,0,1,100,33.3,259297,57712,75000,60373,0,0
3000,3000,3000,0,0.118,99.36,1,10,1,38000,1,1,1,11.81,1,0,5,3144,0.683,16,1,2788.35,2788.35,293.16,293.16,211.65,81.51,0,99.36,0,0,-1,0,17490,0,2,1,1,12,14346,73,0,0,3144,72,4600,0,2,0,1,3498,56,98.3,138,194,58,12,0,58,,0,1,1,1,4,8,3,8,1,5,0,0,1,93.8,100,24207,17490,3200,19607,1,0
6000,6000,6000,0,0.0881,190.27,0,4,2,50000,1,1,1,26.76,0,1,7,4721,0.131,14,1,5558.11,5558.11,563.47,563.47,441.89,121.58,0,190.27,0,0,-1,0,35622,1,4,2,4,3,30901,71,0,0,4721,45,36100,4,2,2,4,5089,24179,16.3,135,166,64,3,1,64,3,0,1,1,2,4,8,3,5,1,7,0,0,2,100,0,79851,35622,28900,43751,1,0
35000,35000,35000,0,0.1447,1204.23,2,0,0,85000,2,3,3,2.16,0,0,14,1972,0.036,20,1,32625.03,32625.03,3542.35,3542.35,2374.97,1167.38,0,1204.23,0,0,-1,0,1972,0,0,0,2,18,0,,1,5,1123,4,54500,1,1,7,7,141,28616,5.9,109,95,11,11,0,31,3,0,4,6,5,5,6,14,14,6,14,0,0,1,100,0,54500,1972,30400,0,1,0
10000,10000,10000,0,0.1447,344.07,2,2,1,57000,0,0,0,23.5,0,1,10,12910,0.334,14,1,9321.42,9321.42,1012.11,1012.11,678.58,333.53,0,344.07,0,0,-1,176,58142,1,3,1,1,11,44283,100,1,3,5768,69,38700,2,0,4,5,5814,25766,28.4,36,109,10,4,0,25,0,0,4,5,5,6,3,6,10,5,10,0,0,3,100,0,84121,58142,36000,44316,0,0
30000,30000,30000,0,0.0646,918.93,0,3,0,135000,0,1,1,22.43,3,0,19,57221,0.839,35,1,27715.46,27715.46,2665.27,2665.27,2284.54,380.73,0,918.93,0,0,-1,0,395670,1,4,1,1,3,89833,43,1,1,11275,65,68200,0,2,0,2,20825,8879,86.6,144,212,8,3,3,8,,0,8,8,12,16,8,14,24,9,19,0,0,2,88.2,58.3,487014,147054,66100,117814,0,0
20000,20000,20000,0,0.1072,652.13,1,3,1,130000,0,1,1,20.76,0,0,14,10547,0.484,16,1,18566.88,18566.88,1926.61,1926.61,1433.12,493.49,0,652.13,0,0,-1,0,65141,1,3,0,0,41,54594,57,5,7,3591,50,21800,1,0,1,7,4653,3170,74.6,84,53,5,5,0,5,8,0,5,8,5,6,4,11,12,8,14,0,0,5,100,60,133252,65141,12500,111452,1,0
8500,8500,8500,0,0.1131,279.53,1,6,0,87000,0,1,1,9.34,0,0,10,28295,0.852,20,1,7896.09,7896.09,825.24,825.24,603.91,221.33,0,279.53,0,0,-1,0,92112,0,5,0,0,34,38262,103,1,3,4525,95,33200,0,0,2,3,9211,330,94.9,150,271,8,8,1,18,9,3,2,4,2,7,10,4,9,4,10,0,0,1,89.5,100,110427,66557,6500,37227,1,0
30000,30000,30000,1,0.1797,761.32,3,0,0,120000,0,0,0,17.5,1,1,11,7467,0.53,40,1,29049.7,29049.7,2209.08,2209.08,950.3,1258.78,0,761.32,0,0,-1,747,432266,0,4,1,1,8,134963,70,0,0,5226,67,14100,0,1,6,1,39297,633,92.2,152,186,38,8,9,182,2,0,2,2,2,3,22,4,9,2,11,0,0,1,87.5,100,537743,142430,8100,148947,1,0
40000,40000,40000,1,0.2089,1079.67,3,10,0,35000,1,0,0,30.98,0,1,25,58159,0.176,41,1,39226.65,39226.65,2043.28,2043.28,773.35,1269.93,0,1079.67,0,1,1,100,420668,4,1,0,1,17,7105,54,6,9,4456,25,99200,0,4,3,11,16827,15266,32.7,180,166,0,0,3,2,0,1,3,10,7,13,6,22,31,10,25,0,0,7,97.6,0,483022,65772,22700,13250,1,0
10000,10000,10000,0,0.0819,314.25,0,0,0,175000,1,1,1,12.02,0,0,3,7384,0.923,12,1,9256.95,9256.95,931.37,931.37,743.05,188.32,0,314.25,0,0,-1,0,67561,0,1,0,1,17,60177,,0,0,7384,92,8000,2,3,0,1,22520,616,92.3,139,193,41,17,1,41,14,1,1,1,1,4,6,1,5,1,3,0,0,0,81.8,100,92000,67561,8000,84000,0,0
13000,13000,13000,0,0.1614,457.95,2,10,0,85000,0,0,0,14.17,0,2,13,5792,0.276,27,1,12139.23,12139.23,1344.71,1344.71,860.77,483.94,0,457.95,0,0,-1,0,166620,4,3,3,6,2,38280,100,3,6,284,50,21000,1,8,3,13,12817,5116,5.3,145,128,4,2,3,4,4,0,1,4,4,4,14,9,10,4,13,0,0,6,92.6,0,191258,44072,5400,44885,1,0
20000,20000,20000,1,0.1447,470.26,2,8,1,115000,1,1,1,13.56,0,1,24,23407,0.752,27,1,19304.4,19304.4,1370.59,1370.59,695.6,674.99,0,470.26,0,0,-1,0,118781,2,12,0,1,14,95374,111,2,5,5394,103,29600,1,0,1,6,4949,4446,80.5,175,151,6,6,0,6,6,1,7,9,9,10,13,12,14,9,24,0,0,2,92.3,66.7,115947,118781,27300,86347,0,0
12800,12800,12800,0,0.1131,420.94,1,10,2,71000,1,1,1,14.35,0,1,6,6456,0.475,6,1,11890.58,11890.58,1242.71,1242.71,909.42,333.29,0,420.94,0,0,-1,336,23661,1,3,2,2,3,17205,59,0,1,2430,56,13600,2,0,2,3,3944,4345,50.6,80,37,16,3,0,16,3,0,2,3,2,2,3,3,3,3,6,0,0,2,100,0,42615,23661,8800,29015,1,0
20000,20000,20000,0,0.1033,648.45,1,10,1,120000,1,0,0,12.76,1,0,7,5761,0.28,14,1,18558.81,18558.81,1916.66,1916.66,1441.19,475.47,0,648.45,0,0,-1,0,43692,0,2,0,0,25,37931,52,0,3,1836,43,20600,0,0,0,3,6242,9435,31.6,75,111,17,17,0,17,20,0,3,5,3,6,5,5,9,5,7,0,0,0,92.9,0,93347,43692,13800,72747,1,0
15000,15000,15000,0,0.1072,489.1,1,0,0,85000,0,0,0,11.69,0,2,11,14596,0.523,19,1,13925.15,13925.15,1386.91,1386.91,1074.85,312.06,0,489.1,0,0,-1,0,196774,0,2,0,1,13,66394,73,0,4,8371,56,27900,1,0,2,7,17889,9229,56.7,212,102,15,13,2,15,4,1,5,8,5,7,6,8,11,8,11,0,0,0,100,40,209256,80990,21300,61356,1,0
